nama_tempat,user,review,rating
Unknown,Cindi Novariani,"Tempat yang nyaman untuk nongkrong bersama teman, meeting (perhaps), pelayannya ramah. Rasa sama seperti McD yang lain. Gerai buka 24 jam.",4
Unknown,Novi Putri Nuraeni,"Pesan melalui aplikasi yang tersedia di MCD, tinggal ke kasir bayar dan ambil makanan. Gak pake ribet deh",5
Unknown,Agus Sunarno,"Tempat enak luas. Ada smoking area dan no smoking area. Apalagi banyak cashback. I love McD. Hari ini aku dapat cashback 50% dari aplikasi cashback dan dapat potongan 2k dari McD, double choco pie dari harga 20k jadi 8k.",5
Unknown,"Darwati Kaos Anak, Hijab, Herbal, Villa, Kos-kosan","Ke sana asharan
Rameee anak anak sekolah
Jam nya ga pas",5
Unknown,Arliza,"Paling favorit ice cream dan juga ayam McD spicy 😍
Apalagi buka 24 jam , jadi kalau tengah malam pingin nongkrong bisa kesini …",5
Unknown,Ardian Rahcman Prasetiyo,"Josss banget tempatnya , strategis, dan enak banget",5
Unknown,V818Trans Garage,🇮🇩 ISTIMEWA & ARMADA KAMI SIAP MELAYANI..CALL ME 🇮🇩 …,5
Unknown,Novia Saputri (sha),"Bangunannya megah tua gitu, tp dalemnya ga ada sofa yg panjang
Cm kursi2 biasa aja gtu",4
Unknown,Tony S.,Restoran fastfood yang favorit .... pelayanan drive thru nya oke,5
Unknown,Coffepology,"Utk seukuran outlet McD, outlet ini cukup kecil meskipun 2 tingkat",4
Unknown,Fajar Zahiri Nafis,Siapa yang tidak tau frencish satu ini. Suntuk atau lelah dari keseharian dan apabila anda berada di surabaya lebih baik mampir di mcd darmo ini,5
Unknown,AnwarMU 123,"MCD Darmo
Buka 24 jam
Pelayanan prima …",5
Unknown,Ruzty Nurvitasari,"Tempat makan nongkrong ngopi 24 jam, sayang tempatnya kurang besar, jadi kalo week end atau jam makan sering penuh",5
Unknown,akkumie aja,Kalau lagi lapar tengah malam langsung aja kesini buka 24 jam.,5
Unknown,Nur Salim,"Tempat makan cepat saji. Lokasinya strategis dekat dengan fasum taman bungkul. Pas banget buat makan siang, hangout, sama acara ulang tahun.",5
Unknown,Berto Silaban,"Pelayanan ramah, rasanya tidak berbeda.",5
Unknown,Chelsea McDaniel,Menunggu cintaku selesai kerja... Eaaaa 🤣 canda cinta.  Aku cuman me time merayakan diriku yg berhasil diet jadi aku ngabisin float 4 gelas …,5
Unknown,Saskia Firdha Aurelia Putri,"Nyaman banget buat sekedar nongkrong atau ngerjain tugas, saking seringnya kesana sampe mbak-mbak nya apal 😂 …",5
Unknown,Brema Dwi,"Sudah buka 24 jam, pelayanan ramah. Mantap memang",5
Unknown,sri kurniawati,Bebek Joss gandos jemur Sari ternya bisa juga dipake untuk ngunduh mantu,4
Unknown,Surya Dini,"Restoran cepat saji.

Cocok buat orang tua yang membawa anak"" ada play groundnya.",4
Unknown,Lucky Pramudyo Putro,tempat paling enak kalau kepepet pingin makan enak hahahaha :) nyaman kok tempatnya,5
Unknown,Asti Eka W,"Seperti resto Mc D kebanyakan. Antrian pesan menu melalui layar membuat antrian panjang, apalagi pada saat weekend.",3
Unknown,R. Olivia Grecita Yolanda,McD ternyaman yang ada di tengah kota.. servicenya bener2 jos,5
Unknown,Sopek Aurel,"Maaf kemaren pas makan di sana,kok rasa crispy nya ga kayak dulu, ayam juga TDK terlalu panas, agak dingin dan keras. 🙏🏼😢 …",2
Unknown,Ratna Wulan,Lebih sering drive thru disini. Strategis,5
Unknown,Tri Yuliani Husna,"Walo cuman beli dari hasil tukar poin, pelayanan tetap ramah 👍 …",5
Unknown,BGPNB INDONESIA,Selama masa new normal jangan kaget jika datang bareng tapi duduknya depan blakang. Demi kesehatan dan keselamatan bersama,3
Unknown,Robby Galaxy,"Jam kerja lumayan penuh tempatnya. Rada berisik buat ngobrol tenang. Tapi cocok buat santai dengan teman2 dengan budget terjangkau.
Lokasi strategis mudah dijangkau untuk aktivitas di pusat kota surabaya. Dilewati jalur Suroboyo Bus.",5
Unknown,yunan setiawan,Tempat nya bagus dan enak kalau malam nari,5
Unknown,David Martin,"Ramai, menu panas 1 dewasa 33rb-an. Sayangnya parkir berbayar.",5
Unknown,Choirul Anwar,Mumpung ada promo mkn enak dulu,5
Unknown,Dhanang Pradipta,McDonald's yang udah jadi langganan dari kecil. Tempat nya sama seperti dulu. Untuk sekarang tidak menggunakan sedotan.,5
Unknown,A Aa,"Sangat Eropa banget gerainya, tambah nikmat dekat jalan raya yg selalu lalu lalang kendaraan. Kesannya mewah sejuk.",5
Unknown,Farin Shop,Selalu ramai walau bulan puasa,5
Unknown,Zefanya Soewangsa,Sudah tidak diragukan lagi kualitas pelayanan Mcd bagus👍 …,5
Unknown,JULIA INTAN RP,Masuk harus vaksin dulu. Luas tmpt dn parkirnya,5
Unknown,Ahmadah Nur Afniah,Tempat nongkrong anak muda sampek tempat makan sekeluarga. 👍 …,5
Unknown,Nis Anisyah,Tempatnya nyaman dan besar. Trendi juga,5
Unknown,Rin,"Tempat cukup luas, kursinya banyak dan beberapa ada colokannya. Toilet bersih dan nyaman, sempat lihat ada sign 'Musholla' di lt 2. Area parkir cukup, tpi tdk free-parking krn ada pak parkirnya. Tempat untuk naruh tray by self-service nya tdk mudah ternotice sama orang-orang, di dekat pintu masuk samping.",5
Unknown,Muhammad Robi,Favorit anak anak,5
Unknown,Irvianto sudiro Sudiro,Semoga menjadi lebih baik,5
Unknown,Agmarina Vica Mayelsa,Kondisinya bersih dan masih ketat menerapkan protokol kesehatan,5
Unknown,Dea Merina,Makin sore makin rame. Meski pandemi gada bedanya sih. Pelayanannya oke sih,3
Unknown,Anisa,Pelayanan drive thru cepat. Antri panjang tapi tidak terlalu lama 👍 …,5
Unknown,prita aja,"Kalo makan di McD sih standard sih ya, mana aja sama, sama enak nya 😅 …",5
Unknown,Tege Santoso,"Sudah habis
Nyaman
Bersih …",4
Unknown,Margono Sport,Favorit anak anak,5
Unknown,Feb Ra,"Enakkk, varian eskrim terbaruu, worth it lahh hargaa cuman 12rb",5
Unknown,Mayangsari PP,"Tempatnya ditengah kota, pas banget buat yg mau nongkrong santai dan murah. Mainan anak2 di lantai 2.",4
Unknown,Nagib Rakasivi,24 jam selalu bukaaa wkwk,5
Unknown,Cecep Junaedi,Antri saat promo BCA. Ruame tp cepet. Makan ditempat jgn lupa self service ya,5
Unknown,Naufal Hasan,"Saya datang pukul 3.45 kemudian sampai di tempat pesan dine in dan makanan terinput 4.02. Saya ke kasir katanya ditunggu nanti diantar. Begitu saya tunggu kok tumben lama, biasanya paling lama 10 menit lah. Saat itu pengunjungnya saya saja, …",1
Unknown,Dewi Nur Aprilia,"Barusan pukul sekitar 12.00 beli paket panas spesial...

Asli ayam ny itu g enak bgt, kayak udah digoreng 2x. Bau minyak jelantah yg …",2
Unknown,Fadlan Hasan,"Dengan pedenya saya bawa sebongkah ayam untuk di take away ke konter minta dibungkus eh cuma dikasi kantungnya doank. Tanpa ngomong apapun pula. How's the service? Anyway, ga mau tahu juga siapa si nama mbak nya but saya kira no good dalam layanan. But well, ga mempengaruhi rame ga nya juga ya kan review saya ini buat operational hari².",3
Unknown,Mas Surya,Parkir luas tempat luas ada dua lantai. Dan yg utama servicenya bagus,5
Unknown,Kuswanto Tian,"Baik bagus,......
Terima kasih....
Standar mcd baik...",4
Unknown,Defin Rinno,"saya kesini selasa malam, jadi tidak terlalu ramai. Menu menurut saya terlalu monoton, kurang variasi. McD kalau saya lebih unggul di burger, kalau ayamnya masih kurang. …",5
Unknown,ria dini,"Dhrive thru aja dan hari ini, 9 okt 2021 antrinya panjang bgt 😅
Tapi terbayar dg dinginnya MC flurry Choco …",5
Unknown,Hendra Pattiiha,"Tenpatnya nyaman, rasa makanannya sudah teruji Mcd mmg thr best.. Namun untuk tempat parkirnya kecil, jadi agak susah untuk mencari lokasi parkirnya, playground anaknya juga bs ditmbhkan lagi krn hanya ada satu jenis saja",5
Unknown,Karima Lia,"Tempat nyaman, parkir lega
👍🏻 …",5
Unknown,Amanah Firdausa,"Menu baru ini enak kok. Peri peri series
Burgernya besar, enak, kerasa pedes",5
Unknown,Victoria Adeline Ayu,ramai dan seperti biasanya,5
Unknown,dwi ernia,Suka disini karena bukanya smpai malam dan strategis di tengah kota,5
Unknown,Mochammmad Irvan,"Tempat yang mudah diakses di pinggir jalan Darmo dan selalu menjadi tempat favorit pengendara sepeda saat car free day. Tukang parkirnya begitu ramah dalam mengatur dan menjaga sepeda kami. Tempat juga sangat nyaman karena wastafel bersih, ac selalu dingin dan pelayanan cepat. Menu mungkin sama tapi tempatnya selalu nyaman dihati hehehe",5
Unknown,DoRen Explorer,Tempat yang pas buat ngumpul bareng temen,5
Unknown,deanda channel,"Tempat McD yang lumayan gak ramai, tempat nya jg lebih eksotis di banding McD lain di Surabaya.",5
Unknown,Noybrazen A Rachma,"Lokasinya strategis, tempatnya luas pun dengan area parkirnya. Kalo menu, kita semua pasti tahu lah yaa, varian menu di Mcd banyak banget. Untuk di Mcd Darmo, pegawainya ramah banget dan helpful ya, saran2nya utk memodif menu supaya kita …",5
Unknown,Lita Mayasari,Tempat ngadem ketika panasnya Surabaya ndak umum. ACnya dingin banget. Asli. Ada kamar mandi. Wifi kenceng. Banyak anak buat nugas. 😂 Tapi seru. Lantai atas yang pojok cocok banget buat introvert. 😂 Kalau bahas menu ama pelayanan tau lah ya standarnya Mc Donald's seperti tempat lainnya. …,5
Unknown,sebastian,"Lokasi strategis, pelayanan ramah, fasilitas nya juga oke.. trima kasihh,,",5
Unknown,mama mimi,Nyaman bangetttt.......1 masukan buat mushola nya 😁 …,5
Unknown,Suci Artiningtyas,Nyaman.good service n ketat bgt ya prosedurnya😀 …,5
Unknown,Amanah FN,"Cabang McD di Surabaya yang nggak pernah sepi!
Cuma cocok buat meet up. Nggak cocok buat nugas 😂 …",5
Unknown,Yasrilatil Dzul Rizqiyah,"Pelayanan cepat ,tergantung antrian saja
Di drive thru juga pelayanan oke",5
Unknown,Irfan Imannudin,"Toilet bersih, tempat bersih. Btw ac nya kurang dingin 😁 …",4
Unknown,FX R supriadi,"pesanan tidak sesuai dan harus menunggu 30 menit, akhirnya makan apa yang di sajikan",5
Unknown,Nabila Wildania,"cocok banget buat nongkrong bareng temen ataupun keluarga, buat ngerjain tugas sekaligus nyemil2 juga bisa loh. Ada ruang khusus smoking area nya juga. ada tempat mainan anak2 di lantai 2. Tapi untuk kebersihan kamar mandinya masih perlu ditingkatkan lagi.",5
Unknown,Unsi Alexandrite,"Lokasi dekat jalan raya, mudah ditemukan. Parkir ada baik sepeda maupun mobil. Masuk disuruh scan peduli lindungi sama periksa suhu. Toilet ada tapi masing2 gender cuma 1. Wastafel tersedia. Untuk pemesanan digital petugas tidak selalu …",4
Unknown,tri haryadi,"McD yang satu ini cukup unik, memakai gedung dengan arsitektur lawas. Pemandangan dari lantai 2 yang disajikan cukup baik.",4
Unknown,Maylan Nusri,"saya tau mcd kalau malam minggu selalu rame, cuman saya harap untuk bagian kasir kedepannya utamain customernya dulu dan  jangan terlalu banyak bercandanya...kalau emang ingin bercanda harus tau waktu juga, terimakasih 🙏 …",1
Unknown,galis chrysan,"Tempat ok,kursi seperti nya harus ditambah,agar tempat untuk nongkrong bs leluasa,untuk makanan yaa tdk terlalu jauh dg MCD lain ny, …",4
Unknown,sjairal bawavie,Letaknya strategis di pusat kota surabaya,5
Unknown,Alvin Ghifari Ismawan,Tempat udah memuaskan tetapi tempat duduk di lantai dasar kurang,5
Unknown,Mas Yusuf,Pelayanan bagus .. protokol kesehatan juga diterapkan bagus oleh karyawan,5
Unknown,Bila Nibras,"Nyaman buat kerja, belajar, ngerjain tugas, wifi juga lancar jaya. Dengan self service dari yg pilih menu dan payment sendiri sampe beresin sisa makan, membuat semua pelayanan semakin cepat",5
Unknown,Frenda Fawzia,"Setelah sekian tahun baru kembal lagi kesini dengan momen sahur bareng keluarga
Menyenangkan karena gak rame hanya ada kami saja
Pelayanan cepat dan ramah …",5
Unknown,Dewi Kartika Sari,Karyawannya ramah dalam menjawab pertanyaan konsumen yang belum paham cara menggunakan promo,5
Unknown,Syafi'ul Umam,"Pelayanan mantap, sayang aja nggak bebas parkir kayak yang di darmo",4
Unknown,none none,"Tempat bersih, lokasi bagus dan strategis. Pemesanan makanan lumayan cepat , tempat duduk lumayan banyak tapi saat ini hanya melayani takeaway saja selama PPKM. Pelayanan bagus, cepat dan ramah. Tempat parkir cukup memuat sekitar 8 mobil.",5
Unknown,Boediman Widjaja,"Menempati gedung klasik 2 lantai, makan disini terasa nyaman dan tenang, pelayanan yang ramah, pembelian melalui layar sentuh, sudah cukup bagus, namun jumlahnya kurang disaat ramai, tidak tersedia opsi pembelian langsung. Tempat parkir luas.",5
Unknown,rahmah fitrah,tempatnya nyaman tapi sayang sekali tempat  bermain anaknya kurrang luas,3
Unknown,GSO,"Saya datang jam 3 pagi, pesan combo. Kentang goreng nya tidak fresh dan keras. 3 biji saya makan, saya tidak lanjutkan karena betul2 tidak enak. Sangat disayangkan untuk McDonald yg lokasinya termasuk prime di Raya Darmo!",2
Unknown,Windra Owink,"Brand fast food yg udah dikenal dan digemari jutaan orang terutama anak2. Baik dan buruknya fast food tergantung darimana kita melihat dan menikmatinya. Selama dikonsumsi dalam batas normal, I think it's fine.",5
Unknown,Dedy Rusniawan,Cocok dan nyaman,5
Unknown,Wenny Prafitriyanti,"Suasananya enak, apalagi kesini pas lg hujan diluar",5
Unknown,C. Dia,"2 lantai, ada mushola nya di lt 2. Unik, ada ruangan tanpa ac, indoor, jadi bisa betah lama tanpa ac. Lokasi agak jalan dari Santa Maria. Banyak anak sekolah nya wkwkw",5
Unknown,Johannes Djunaedi Irwanda,"Lokasi stategis hanya saja parkirannya yg terlalu kecil krn luasan lahannya kurang , banyak promo jk pakai aplikasi shg waktu kesana pesan 4 ice cone hanya bayar 1.000 saja Good promo",4
Unknown,Ahmad Badruzzaman,"Lokasi strategis, nyaman, dan menerapkan protokol kesehatan dengan baik. Petugas tidak segan menegur pengunjung bila tidak mematuhi aturan yang sudah di buat, misalnya posisi duduk yang jaga jarak. Petugas ramah dan peduli terhadap …",5
Unknown,Fhazaiz Chisan,"Tempatnya bagus banget dan nyaman banget.. pelayanan nya juga bagus. Hanya satu yang bikin saya kecewa, bapak parkir nya galak banget dan gada pengertian sama sekali. Saya dengan teman saya adalah  pelanggan cewek yang akan meninggalkan …",4
Unknown,blueberry17,Suka dg tatanan bagian depan resto. Rapih dan bersih. Bisa duduk dengan nyaman dan berfoto ria di taman buatannya. Suasananya rame. Ada 1 mbak kasir yg kurang ramah dan komunikatif.,4
Unknown,Ibnu Barmawi,"Bln februari 2022, rame2nya om icron. Tempatnya strategis pinggir jalan utama. Saat jam makan ramai. Tempat duduk banyak tersedia di lantai 1 atau 2. Utk yg cashless bisa order lewat mesin jadi tinggal tunggu orderannya. Masuk harus scan lewat peduli lindungi",5
Unknown,Vira Nurbaning Putri,"Tempat luas bersih 24jammmm
Recomend dehh",5
Unknown,ikrar budi,"Tempatnya tdk terlalu padat kemacetan kendaraan, tdk spt halnya didepan TP,
Lokasinya sebenarnya kurang strategis,..coba kalau dipindah sekitaran mendekati Wonokromo, krn disana ada ( Bonbin, Stasiun, ), krn disana ada pergerakan manusia yg byk,..mungkin akan lebih ramai",5
Unknown,Nurse Ragil (Ragil H Saputro),"Tempatnya nyaman enak, tapi ada anak2 yang ribut banget teriak2, dapet promo makanan 4 ayam 2 nasi 2 minum cuma 50rb 😂 Alhamdulillah, parkir 2 rb, nyaman banget tempat duduknya pas di pantat dan paha, ketinggian mejanya pas saat makan 🤤🤤🤤
Gak sempat foto, ke enakan soalnya …",5
Unknown,olivia lauw,Lokasi pas ditengah kota..  Ok la klo pas butuh tempat buat meeting..,3
Unknown,Santoso Budiraharjo,Bisa untuk santai.,5
Unknown,nurul fitria,"Salah satu gerai mcd yang ada musholanya. Meskipun sempit, setidaknya memudahkan kita yang harus sholat tanpa ribet cari-cari masjid (terlebih di sekitar tidak ada masjid). Semoga ke depan palygroundnya diperbesar supaya tidak ada antrean panjang ketika anak bermain.",5
Unknown,Aulia Novita Anindita,"Setiap kesini selalu ramai tapi untuk pelayanannya cepat, jika mesin self ordering mengantre panjang langsung diarahkan pesan melalui kasir. Ada 2 lantai sehingga cukup luas dan cocok untuk keluarga",5
Unknown,Frisca Amelia Pradikta,"2 kali saya beli di situ drive thru tapi tidak sesuai pesanan ..
Paket large request paha atas tapi dapatnya sayap ..
Kalo di suruh untuk cek dulu pesanan sudah sesuai atau belum kesusahan karena …",1
Unknown,Iriana Rosemita Sari,Kentangnya aloot. susah dikunyah. Gak fresh. Kliatannya aja fress.ternyata aloooot.,2
Unknown,anni mjyh,"Tempatnya nyaman banget (karena waktu itu sepi), bisa pilih lantai 1 atau 2.
Disediain kursi juga di luar.
Jangkauan tempatnya gampang (soalnya di pinggir jaran raya, itungannya …",5
Unknown,El Yudith,"Letaknya ditengah kota jadi gampang untuk diaksesnya, tapi parkir mobil kurang luas dan hanya bisa sampai 10 mobil. Untuk yang di lantai 2 lebih luas dan ada playground untuk anak kecil, tersedia juga ruangan outdoor di lantai dua untuk …",4
Unknown,Adinda Natalia,Coba pake aplikasi McD aja krn banyak penawaran promo hehe,5
Unknown,Deno,"Lokasi: Parkir cukup dan ada petugas yang mengatur. Serta ada fasilitas Drive-thru
Produk: Ayam, Nasi, Burger, ice cream, dsj …",4
Unknown,Ahmad Adi Sudrajat,"Pelayanan sangat cepat, tempat bersih dan sangat nyaman. Lokasinya yang tidak terlalu masuk dari jalan raya bikin nongkrong makin nyaman karena bisa sambil melihat lalu lalang kendaraan",5
Unknown,Trimurti Hamami,Tempatnya dekat dengan jalan raya. Tapi dalamnya sempit. Pilihan mesin pembayaran terbatas. Terpaksa pakai uang tunai agar lancar transaksi nya. Padahal jika menggunakan non tunai lebih banyak promo yang didapat. Kasir yg melayani pun …,5
Unknown,Zuhairi Armanda Toha,Suka membeli es krim Matcha Oreo yang baru.... Amiinnnnn lalu makan di motor...,5
Unknown,Adrian Dhimas,Tempatnya luas. Ada lantai 1 yang ruang AC dan lantai 2 untuk smoking area. Menu yang tersedia di sini juga lengkap. Akses masuknya juga mudah karena berada di tepi jalan raya,5
Unknown,Yan Suheni,Sebenrnya semua ga ada masalah trmpat nyaman hidangan enak dll tapi staff nya yg bikin gemes 😄 mungkin SPV nya kali ya (bajunya agak coklat pake dasi) karna aku sama temen aku pake promo dari aplikasi MCD jadi wajahnya jutek bgt ga ada senyum senyum nya sama sekali jutek parah 🤣🤣 ga tau namanya siapa laki2 pokoknya... …,4
Unknown,Horas Reflexy,tempatnya lumayan seru buat bareng-bareng keluarga,4
Unknown,Gandhi Dwi Alfianto,"Parkiran motor dan mobil lumayan luas,  pelayanan kurang, mereka cenderung acuh sama pelanggan.
Tempat cuci tangan agak kotor. …",3
